track_id,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
58mQg3DJgj4g916DtCGkXV,"Wagner - Tannhäuser: Pilgrim's Chorus, S443/R276","Liszt Complete Piano Music, Vol. 36: Transcriptions of Wagner",Franz Liszt,2013-08-06,321240,26,0.392,0.992,0.0359,0.852,0.0957,-21.75,0.0512,94.592,4
7MB8LNvuV8Cla1J3vJOzpH,"Hungarian Rhapsody No.12 In C Sharp Minor, S.244","Schubert: ""Wanderer"" Fantasia / Brahms: Fantasien op.116 / Liszt: Hungarian Rhapsody No.12",Evgeny Kissin,1991-01-01,597000,27,0.37,0.968,0.194,0.858,0.0896,-19.553,0.0457,91.24,4
6RrUDnlhUXGwlWh0M6cYT4,"Hungarian Rhapsody No.6 In D-Flat Major, S.244",Martha Argerich - Debut Recital,Martha Argerich,1995-01-01,379135,0,0.411,0.989,0.281,0.916,0.134,-14.311,0.0522,126.676,4
4iqTepcRuOVeNeHdnjwyaa,"Ave Maria, S. 20 No. 2: Ave Maria, S20/1/R496a",Liszt: Sacred Choral Music,Franz Liszt,1997-05-20,245800,25,0.207,0.99,0.111,0.375,0.0821,-25.4,0.0475,86.228,1
0RDiEBrEU3gW7kHKi9IHOa,"3 Sonetti di Petrarca (1st version), S158/R10b: Sonetto No. 47. Benedetto sia 'lgiorno","Liszt Complete Piano Music, Vol. 37: 3 Sonetti del Petrarca, Venezia e Napoli & Recueillement",Franz Liszt,2013-09-24,390786,25,0.359,0.99,0.0742,0.927,0.0928,-23.017,0.0519,70.851,4
4bRoHeskqCS9Q386ttf6u9,"Piano Concerto No. 1 in E-Flat Major, S. 124: II. Quasi adagio","Rachmaninoff: Piano Concerto No. 2 in C Minor, Op. 18 - Liszt: Piano Concerto No. 1 in E-Flat Major, S. 124",Arthur Rubinstein,1962,256186,25,0.328,0.978,0.0667,0.89,0.339,-24.826,0.0378,108.227,3
3kA9EqUPSamuzLe4XpdlPn,"Variations on the Theme of Bach, S. 180: Variations on the motif ""Weinen, klagen, sorgen, zagen"", S180/R24","Liszt: Organ Works, Vol. 1",Franz Liszt,2001-06-06,1167933,23,0.149,0.933,0.0387,0.845,0.0884,-19.76,0.0415,136.321,4
4b5FyTX9mXq4do2rRqRbq6,"Piano Concerto No. 2 in A Major, S. 125: Marziale un poco meno allegro -",Liszt: Piano Concertos & Malédiction,Franz Liszt,2016-02-07,67880,22,0.468,0.979,0.3,0.893,0.266,-14.279,0.0403,94.213,3
54hd3mHYGpSqpJQjwp3C4P,"Pater noster No. 2, S. 29 (Vater unser): Vater unser, S29/R519",Liszt: Sacred Choral Music,Franz Liszt,1997-05-20,529306,22,0.117,0.991,0.0375,0.00429,0.0964,-24.551,0.0475,83.264,4
1BTQn2vhCwymK7cK9JTmYL,"Hungaria, S. 103/R. 420","Liszt: Symphonic Poems, Vol. 4",Franz Liszt,2007-01-30,1321080,23,0.233,0.943,0.0495,0.736,0.0411,-21.301,0.0415,101.89,4
2lJWbOdU6gwvmuqXzPjyVv,"Piano Concerto No. 2 in A Major, S. 125: 2. Allegro moderato - Allegro deciso",Liszt: Piano Concertos Nos.1 & 2; Totentanz,Franz Liszt,1988-01-01,499133,26,0.222,0.954,0.131,0.723,0.357,-19.635,0.0435,78.447,4
6Mw7tm0M9vHlqIfUO8rTBD,"Piano Concerto No.2 in A, S.125: 1. Adagio sostenuto assai",The Liszt Concertos,Franz Liszt,2011-01-01,317773,22,0.307,0.986,0.0569,0.778,0.19,-24.924,0.0396,68.134,3
6zUPyF3LBuxYHxTV7G1zze,"Piano Concerto No. 1 in E Minor, Op. 11: III. Rondo. Vivace",Chopin: Piano Concerto No.1 / Liszt: Piano Concerto No.1,Martha Argerich,1968-01-01,544000,23,0.386,0.978,0.153,0.905,0.106,-18.934,0.0362,122.721,4
7eocs06QszmFJwnFwHe1GJ,"Hungarian Rhapsody No.2 in C sharp minor, S.244",Liszt: Complete Hungarian Rhapsodies,Franz Liszt,1974-01-01,580000,28,0.39,0.988,0.105,0.831,0.113,-23.247,0.0516,101.281,3
6cA0pDdBy0PzhbI9cDdjox,"Consolation No. 3, S. 172",Liszt: Liebestraum And Other Piano Works; Hungarian Rhapsody No.12; La Campanella,Franz Liszt,2013-01-01,235080,21,0.354,0.98,0.0076,0.945,0.121,-31.649,0.0391,129.727,4
0NXNQJdVOsAqvxjuulEyNr,"Liszt: Valse-Impromptu, S. 213",Horizons,Leif Ove Andsnes,2006-09-12,318080,24,0.341,0.993,0.0833,0.86,0.101,-25.593,0.041,72.607,4
6hu2LjwsPrJdkVvrxUCAiE,"Von der Wiege bis zum Grabe, S107/R424: Die Wiege","Liszt: Symphonic Poems, Vol. 2",Franz Liszt,1997-11-17,287600,22,0.174,0.991,0.0235,0.406,0.13,-31.302,0.0524,117.581,3
5fSXLZGHbdLTpAqEzVLuCc,"Piano Concerto No.1 In E Flat, S.124: 1. Allegro maestoso",Liszt & Chopin: Piano Concertos No.1,YUNDI,2006-01-01,305680,19,0.33,0.976,0.128,0.854,0.124,-18.999,0.0371,100.212,3
0HlYo1qgQYTAaPar58UjmW,"Grand Galop chromatique in E-Flat Major, S. 219",Liszt - My Piano Hero,Franz Liszt,2011-08-22,238413,33,0.419,0.958,0.314,0.859,0.102,-18.415,0.0331,153.108,4
4wbLub3fJG80ac7pdOWfnd,"6 Grandes études de Paganini, S. 141: No. 3 in A-Flat Minor ""La campanella""","Liszt Complete Piano Music, Vol. 42: Paganini Studies",Franz Liszt,2016-03-04,270533,23,0.369,0.952,0.195,0.433,0.0916,-25.401,0.0342,114.568,1
4LrWmBUF9sXkJuTAuSGdss,"Prelude and Fugue on the Name BACH, S. 260: Prelude","Liszt: Organ Works, Vol. 1",Franz Liszt,2001-06-06,254226,21,0.167,0.858,0.184,0.831,0.109,-16.472,0.0362,66.979,4
4ZD8KtkiNJI9Jh4joc7gFA,"Valses oubliées, S. 215: No. 1, —",Liszt: Dances,Franz Liszt,2018-04-13,166320,22,0.316,0.991,0.0736,0.88,0.0824,-25.506,0.0414,77.974,4
0JMhUmqObGgkfXw8zUOkwR,"Via Crucis, S53/R534: Station XIV: Jesus wird ins Grab gelegt",Liszt: Sacred Choral Music,Franz Liszt,1997-05-20,273866,21,0.144,0.982,0.0107,0.0524,0.0927,-30.381,0.049,79.738,3
6Sd8oJpKHsq7nndrC2L56n,"Auf dem Wasser zu singen, D.774 - Transcription: Franz Liszt, Searle 558 No.2",Fantasy,Evgeny Kissin,2007-01-01,233653,0,0.214,0.985,0.165,0.928,0.12,-20.702,0.0352,101.073,3
2yMqgwZOL23YvSXqNN0Wsu,"Liebesbotschaft, S. 560/10 from Schwanengesang",Piano Transcriptions,Arcadi Volodos,1997-04-09,171866,25,0.266,0.995,0.012,0.933,0.132,-34.091,0.0331,61.98,4
7dNR9z4I3DtkrJO2k96Ame,"Schubert - Mullerlieder, S565/E249: No. 5, Wohin? (2nd Version)","Liszt Complete Piano Music, Vol. 17: Schubert Song Transcriptions, Vol. 2",Franz Liszt,2001-05-16,185640,22,0.227,0.995,0.0298,0.918,0.0783,-29.495,0.0375,69.113,5
4i3ACQY4ZnWSXdQQKLopFW,"Les préludes, S. 97","Liszt: Symphonic Poems, Vol. 1",Franz Liszt,1992-02-27,1011200,23,0.199,0.958,0.0579,0.842,0.424,-21.315,0.0409,136.972,3
557nL0raPKjJACdJ543pR8,"Wagner - Isoldes Liebestod aus Tristan und Isolde, S447/R280","Liszt Complete Piano Music, Vol. 36: Transcriptions of Wagner",Franz Liszt,2013-08-06,444573,21,0.247,0.992,0.111,0.929,0.165,-20.507,0.0403,66.856,3
4YUQCUPZZrEA4PySXP40gQ,Troisième année S.163: III.Les jeux d'eau de la Villa d'Este,Liszt: Intégrale des années de pélerinage,Franz Liszt,2011,500373,0,0.181,0.98,0.0447,0.82,0.0743,-30.114,0.038,80.116,4
310UFn2bmq7wgs6jT0A9eF,"Tasso: Lamento e trionfo, S. 96/R. 413","Liszt: Symphonic Poems, Vol. 1",Franz Liszt,1992-02-27,1289840,21,0.139,0.942,0.0741,0.828,0.498,-20.676,0.0451,69.011,4
0TAVMrhBRmrBGAZN4ow4R9,Chasse-neige,Liszt: Piano Works,Franz Liszt,2011-10-17,350653,0,0.185,0.989,0.0642,0.891,0.0719,-23.988,0.0334,70.821,4
0fNKbrans81mTCCMjgIqY8,"Die Forelle, S.564 (after Schubert, D.550)",Liszt: Liebestraum - Favourite Piano Works (2 CDs),Franz Liszt,1995-01-01,231750,0,0.212,0.991,0.0658,0.91,0.104,-25.902,0.0359,71.468,3
3Lkt2uB8zHxBVCpYTc7DN3,"Adelaide, S. 466",Franz Liszt: Volume 2,Franz Liszt,2013-10-01,687466,0,0.334,0.991,0.141,0.901,0.076,-18.062,0.0454,91.82,4
3hCPh4oVVjaM8tv9sFH8cx,"Suite bergamasque, L. 75: 3. Clair de lune",Nightfall,Alice Sara Ott,2018-08-24,294960,58,0.335,0.993,0.00501,0.919,0.0618,-33.366,0.0451,132.085,3
43bSKCMWHIuBsUVmQcDX1J,"Rêverie, L. 68: Rêverie",Debussy Piano Edition,Claude Debussy,2012-01-01,257000,59,0.296,0.994,0.00896,0.91,0.0815,-31.948,0.0394,69.44,3
3qzNMOAMWvzMtl3aPv9rOB,"Dances for Harp and Orchestra, L. 103: 2. Danse profane",Voyage,Lavinia Meijer,2015-03-20,279653,59,0.266,0.977,0.0662,0.922,0.102,-21.072,0.0356,142.161,3
0YNY0I3Hkspqe2NlhuWAQu,"Symphony in B Minor (arr. T. Finno for orchestra): II. Un poco lento, cantabile","Debussy: Orchestral Works, Vol. 6",Claude Debussy,2011-05-03,165053,44,0.181,0.972,0.0734,0.888,0.0987,-24.778,0.0404,71.623,3
5Ebm8OIFGeyoK25ZzXuju5,"Debussy: Deux Arabesques, L. 74, L. 66: Deuxième arabesque",Debussy: Images,Claude Debussy,2008-01-14,271213,52,0.329,0.994,0.0102,0.918,0.103,-29.214,0.0385,132.244,3
4VTnc3rElZ3Ihcz5VM8mXa,"L'isle joyeuse, L. 106",Debussy,Claude Debussy,2017-11-17,375186,46,0.289,0.993,0.076,0.887,0.0845,-21.295,0.0366,101.755,3
5NAIQcA3vCUOC9AxNteyfD,"Préludes / Book 1, L. 117: 8. La fille aux cheveux de lin",Claude Debussy,Claude Debussy,2018-01-12,151440,43,0.345,0.995,0.00421,0.896,0.0514,-33.152,0.0511,127.845,4
4eY2bxGE2ykwefZ3adjetE,"Prelude a l'apres-midi d'un faune, L. 86","Debussy: Prélude à l'après-midi d'un faune, La mer & Jeux",Claude Debussy,2011-04-12,705512,52,0.0709,0.949,0.0155,0.785,0.0924,-32.939,0.0435,76.646,3
2u22XYHmJiVBl0HSW8jQFt,"12 Etudes, L.136: 11. Pour les Arpèges composés",Debussy: 12 Etudes,Claude Debussy,1990-01-26,288000,42,0.206,0.989,0.0126,0.904,0.0808,-32.604,0.0488,64.172,3
4zCxFnvD9HWIaDPImLSOq4,Petite suite: I. En bateau (arr. H. Busser for orchestra): I. En bateau,"Debussy: Orchestral Works, Vol. 6",Claude Debussy,2011-05-03,227973,50,0.142,0.964,0.0152,0.854,0.115,-30.817,0.0377,92.621,3
60KJS93iCTUt1vL7uNwwbr,"Préludes, Book 1, L. 117: No. 12: Minstrels","Debussy: Piano Music, Vol. 4 - Preludes, Books 1 and 2",Claude Debussy,1998-10-20,130093,40,0.421,0.992,0.0576,0.907,0.0864,-25.917,0.0352,103.635,5
3NEePlNYUkEW3Ur8H3AVPe,"Images, Book 1, L. 110: No. 1. Reflets dans l'eau (Reflections in the water)","Debussy: Piano Works, Vol. 3",Claude Debussy,1997-05-06,320293,40,0.336,0.994,0.0183,0.944,0.106,-28.886,0.0442,65.602,3
7xVe34ISJHMWoMQm2pthok,"Debussy: String Quartet in G Minor, Op. 10, L. 91: I. Animé et très décidé","Debussy, Dutilleux & Ravel: String Quartets",Belcea Quartet,2000,381066,39,0.286,0.959,0.115,0.82,0.0644,-20.152,0.0509,111.78,4
4qOJpSWTdiuLX6tJQIZNBO,Children's Corner: Children's Corner: IV. The Snow is Dancing. Modérément animé,"Debussy: Children's Corner, Suite bergamasque, Images",Claude Debussy,2007-07-31,164386,41,0.273,0.992,0.039,0.925,0.181,-28.962,0.0386,119.484,4
4tHjDWRTJCNcsZyN3qohXS,"Debussy: Preludes, Book 1, L. 117: II. Voiles","Debussy: Préludes, Book 1 - Satie: 3 Gymnopédies & 6 Gnossiennes",Fazıl Say,2018-04-06,246453,38,0.296,0.994,0.00564,0.854,0.0957,-32.386,0.0424,133.411,4
7ipHx0jgei0eK8xn3xoKIL,"Debussy: Piano Trio in G Major, L. 5: III. Andante espressivo",Debussy: Sonatas and Piano Trio,Claude Debussy,2017-11-03,227333,46,0.122,0.962,0.0963,0.666,0.166,-21.942,0.0375,83.662,4
2vqpvRc2fOowGpcMoauBY1,"La boîte à joujoux, L. 128: III. La bergerie à vendre","Jeux, La Boite A Joujoux, Prelude A L'Apres Midi D'Un Faune",Claude Debussy,1992-07-30,428573,37,0.0703,0.973,0.00541,0.853,0.217,-36.585,0.0501,69.645,4
1qFelTJth8g0iPsqtSqPXi,"Debussy: Children's Corner, L. 119, L. 113: III. Serenade for the Doll",Debussy: Images,Claude Debussy,2008-01-14,141000,37,0.336,0.996,0.0116,0.902,0.0623,-32.715,0.0402,180.292,3
1GC6iDuEKiWhmaPyydzp7S,"Images For Orchestra, L. 122 / 2. Ibéria: 1. Par les rues et par les chemins",Debussy: Prélude à l'après-midi d'un faune; Nocturnes; Images,Claude Debussy,2006-01-01,431013,32,0.2,0.85,0.121,0.435,0.185,-21.551,0.0345,79.211,4
46ZR5wsSguPakRDDEzBvYh,"Children's Corner, L. 113: 6. Golliwogg's Cakewalk",Debussy: Préludes Book 1; Children's Corner,Claude Debussy,2009-01-01,167493,37,0.42,0.994,0.0647,0.933,0.117,-22.443,0.0577,68.548,4
55p8usSB1X20vzeS8RQgzH,"Debussy: En blanc et noir, for Piano 4-Hands, L. 139: I. Avec emportement (Live)",Martha Argerich and Friends Live from the Lugano Festival 2015,Martha Argerich,2016-05-13,239840,36,0.38,0.992,0.144,0.872,0.118,-18.992,0.0305,97.559,3
4ceNa5kkIOckvN2cR8PXwA,"La boîte à joujoux, L. 128: I. Le magasin de jouets","Jeux, La Boite A Joujoux, Prelude A L'Apres Midi D'Un Faune",Claude Debussy,1992-07-30,662040,35,0.186,0.967,0.00875,0.544,0.0918,-30.556,0.0394,76.81,4
12UQFcARHb8f6q8wLYOKoG,"Nocturnes, L. 91: 2. Fêtes",Debussy: Prélude à l'aprés-midi d'un faune; Trois Nocturnes; Pelléas et Mélisande Suite,Claude Debussy,2001-01-01,375773,0,0.135,0.912,0.179,0.854,0.0777,-20.025,0.0479,79.42,4
33Rc0lbQc5w45w9ASaG9oP,"Debussy: Piano Trio in G Major, L. 5: II. Scherzo - Intermezzo - Moderato con allegro",Debussy: Sonatas and Piano Trio,Claude Debussy,2017-11-03,192573,36,0.394,0.977,0.0366,0.832,0.0852,-26.187,0.04,80.152,4
1HiZmYO2nTKI71vLKy9usk,Violin Sonata in G Minor: I. Allegro vivo,French Violin Sonatas,Dong-Suk Kang,1990-03-15,292466,35,0.274,0.97,0.0668,0.226,0.047,-22.133,0.0452,101.385,3
7Ag2UiGqfKy33recIs95z9,"Danse pour piano, L. 69 ""Tarantelle styrienne"": Danse, ""Tarentelle styrienne""","Debussy: Piano Works, Vol. 1",Claude Debussy,1995-05-17,316666,35,0.212,0.994,0.1,0.905,0.136,-24.353,0.0407,69.286,4
0q3gYSY1xn5JjmaFsiblHl,"Debussy: Piano Trio in G Major, L. 5: I. Andantino con moto allegro",Debussy: Sonatas and Piano Trio,Claude Debussy,2017-11-03,496066,37,0.148,0.975,0.108,0.234,0.0819,-21.169,0.0492,79.822,4
78PC78DlQ37gZapLI11JOg,"Nocturnes, L. 91: No. 1, Nuages","Classic Collection - Debussy, C: La Mer / Nocturnes / Prelude A L'Apres-Midi D'Un Faune / Petite Suite / La Boite A Joujoux",Claude Debussy,2003-01-01,497400,34,0.129,0.852,0.00274,0.76,0.0738,-42.597,0.0403,74.733,3
1bkDCG0kw4zgjMHpewwnVQ,"Debussy: Preludes, Book 1, L. 117: V. Les collines d'Anacapri","Debussy: Préludes, Book 1 - Satie: 3 Gymnopédies & 6 Gnossiennes",Fazıl Say,2018-04-06,155160,34,0.289,0.993,0.114,0.847,0.0835,-22.044,0.0359,95.726,3
5Q5mff3MsQhl7SFLRpI6PB,"Cello Sonata in D Minor, L. 135: III. Finale",A French Recital,Sebastian Klinger,2012-11-06,223026,33,0.324,0.981,0.0714,0.921,0.103,-22.23,0.0406,103.392,4
0SZo3FSQ7S3uvDzYAwsgZp,"Préludes, Book 1, L. 117: No. 10: La cathedrale engloutie","Debussy: Piano Music, Vol. 4 - Preludes, Books 1 and 2",Claude Debussy,1998-10-20,352026,34,0.378,0.991,0.00398,0.91,0.0813,-22.266,0.0541,65.177,4
6ZBotdsY19n5Jpfb9eXeSF,"Debussy: Deux Arabesques, L. 74, L. 66: Deuxième arabesque",Debussy: Images,Claude Debussy,2008-01-14,192346,36,0.371,0.994,0.0734,0.894,0.0919,-27.215,0.0454,76.226,4
7LBJq7x5egGaaF8NkWMVq7,"Debussy: String Quartet in G Minor, Op. 10, L. 91: II. Assez vif et bien rythmé","Debussy, Dutilleux & Ravel: String Quartets",Belcea Quartet,2000,243773,33,0.396,0.889,0.136,0.788,0.134,-22.433,0.0421,166.793,4
33L1CeBG99GEw08R1Rxsmr,"Preludes, L. 123, Book II: II. Feuilles mortes",Debussy: Préludes,Claude Debussy,2015-10-09,189893,33,0.389,0.991,0.00208,0.911,0.0749,-34.013,0.055,67.949,4
7qFSRL5gr06q2wBwMND1Y7,"La mer, L. 109: No. 2, Jeux de vagues","Debussy: Orchestral Works, Vol. 1",Claude Debussy,2008-05-27,425520,34,0.187,0.972,0.119,0.711,0.0969,-24.208,0.0428,94.134,4
35DU3XqGKvHCPDh8PPv8sD,"La Fille aux cheveux de lin, L. 117",Voyage,Lavinia Meijer,2015-03-20,160880,35,0.476,0.992,0.0129,0.926,0.0696,-29.242,0.0684,49.026,4
1WCcz5d39LWAHyqmAxfqjW,"Préludes - Book 2, L.123: 11. Les tierces alternées",Debussy: Préludes Books 1 & 2,Claude Debussy,2012-01-01,195266,32,0.279,0.993,0.0633,0.938,0.0841,-31.987,0.0421,125.69,4
5XXcbdqH3sLRCtAAk4WPmI,"Preludes, L. 123, Book II: V. Bruyères",Debussy: Préludes,Claude Debussy,2015-10-09,155666,33,0.238,0.994,0.0208,0.885,0.119,-30.756,0.0441,91.662,4
3H8TgQUHL6fqSPFgF8VhcD,"Berceuse héroïque, L. 132: Berceuse heroique","Debussy: Piano Works, Vol. 5",Claude Debussy,2001-04-16,229400,33,0.313,0.994,0.0026,0.93,0.102,-35.224,0.0495,134.495,4
2sdhgaUlGB4WhHAw15GSwg,"Debussy: Piano Trio in G Major, L. 5: IV. Finale - Appassionato",Debussy: Sonatas and Piano Trio,Claude Debussy,2017-11-03,313573,34,0.257,0.958,0.202,0.586,0.208,-17.676,0.0446,108.959,4
5qNJQ1AAFa6Dcj8HriGWOH,"Préludes - Book 2, L.123: 10. Canope",Debussy: Préludes Books 1 & 2,Claude Debussy,2012-01-01,151960,32,0.42,0.993,0.00383,0.904,0.0853,-34.324,0.0591,200.226,4
5o3xSh8Z9IVIQPpAdRjpN4,"Images pour orchestre, L. 122: No. 2. Iberia: Par les rues et par les chemins -","Debussy: Orchestral Works, Vol. 3",Claude Debussy,2010-03-30,425626,32,0.176,0.954,0.106,0.774,0.143,-23.967,0.0379,176.027,3
4Jh7WUSJsfFKZtaGlGQy4m,"Préludes - Book 2, L.123: 8. Ondine",Debussy: Préludes Books 1 & 2,Claude Debussy,2012-01-01,209026,31,0.258,0.993,0.0274,0.961,0.0735,-32.948,0.0452,79.005,4
42otkYq3PyuQ0SONYv8Q6n,"D'un cahier d'esquisses, L.99",Debussy: Préludes Book 1; Children's Corner,Claude Debussy,2009-01-01,293160,33,0.468,0.994,0.00401,0.935,0.0891,-29.953,0.0502,68.208,3
6FZ18Qgmi9yAlXZ3vYm0ax,"La boîte à joujoux, L. 128: Épilogue","Jeux, La Boite A Joujoux, Prelude A L'Apres Midi D'Un Faune",Claude Debussy,1992-07-30,96400,32,0.217,0.851,0.000568,0.817,0.325,-42.147,0.0468,87.456,3
2keOLW9QTdPQZCqemb3PvZ,"Préludes, Book 1, L. 117: No. 6, Des pas sur la neige",Debussy: Préludes & Children's Corner,Claude Debussy,2018-01-12,257732,32,0.504,0.994,0.000943,0.943,0.0689,-39.851,0.0572,131.512,3
4lbFG9bdGJO8z3ERHwxMyl,"Debussy: Cello Sonata in D Minor, L. 135: I. Prologue",Debussy: Sonatas and Piano Trio,Claude Debussy,2017-11-03,229786,33,0.162,0.988,0.0241,0.539,0.106,-26.91,0.0432,171.428,3
27WTvg8dL8CaMyg5kgrYZN,"Préludes - Book 2, L.123: 7. La terrasse des audiences du clair de lune",Debussy: Préludes Books 1 & 2,Claude Debussy,2012-01-01,284400,33,0.542,0.991,0.00411,0.859,0.0953,-31.768,0.0518,69.59,3
5r2nbIFkimezrToTyLBQCw,"Debussy: Fantaisie for Piano and Orchestra, L. 72b: III Allegro molto (Second Version)","Debussy: Orchestral Works, Vol. 1",Claude Debussy,2017-12-01,401706,32,0.306,0.985,0.136,0.909,0.0891,-19.344,0.0344,98.217,4
7lsQdLpf8jyLPGq1zDJtKH,"Debussy: 3 Chansons de Bilitis, L. 97: I. La Flûte de Pan",Debussy: The Complete Songs,Claude Debussy,2018-04-20,149026,31,0.291,0.984,0.008,3.32e-05,0.113,-34.482,0.0507,68.094,4
3eLlW0GegkXy3o92t51xaJ,"Schubert: Ave Maria, D. 839",Schubert : Lieder,Barbara Bonney,1994-01-01,379053,46,0.206,0.99,0.058,0.000573,0.09,-20.467,0.0441,176.377,3
3FMW2qArFQCYgkACKiqyeq,"Symphony No. 8 in B Minor, D. 759 ""Unfinished"": 1. Allegro moderato","Schubert: Symphony No.8 ""Unfinished"" / Mendelssohn: Symphony No.4 ""Italian""",Berliner Philharmoniker,1987-01-01,689000,39,0.096,0.891,0.101,0.921,0.132,-17.692,0.0355,76.02,4
3O4Rl1D1MiLliQml4atM5D,"Piano Quintet in A major, D. 667 ""The Trout"": 3. Scherzo (Presto)",Schubert: Trout Quintet / Wolf: Italian Serenade / Mozart: Eine kleine Nachtmusik,Takács Quartet,1998-10-05,236586,35,0.487,0.959,0.152,0.638,0.322,-20.265,0.053,110.946,4
5nyjJE5icW9rkqFGTZVhYR,"4 Impromptus, D. 899, Op. 90: No. 3 in G-Flat Major","Schubert: Impromptus, D. 899 (Op. 90) & D. 935 (Op. 142)",Franz Schubert,1984-02-21,364440,40,0.157,0.991,0.00899,0.913,0.0846,-34.986,0.037,65.855,4
1K8POPzubVVaiJ6qoo4wbT,"Mass No. 2 in G Major, D. 167: Agnus Dei","Schubert, F.: Masses Nos. 2 and 4 / Deutsche Messe",Franz Schubert,2009-11-17,253200,35,0.2,0.974,0.0172,0.00102,0.113,-28.806,0.0546,82.818,4
7lCqzDWT6GPECGp0TzMnR7,"Die Forelle, Op. 32, D. 550",Schubert: Lieder,Franz Schubert,2003-01-01,119200,45,0.514,0.981,0.0772,0.00306,0.0859,-21.076,0.0352,87.514,4
5lhSgRzSBQh0CsGOt4TUAh,"Symphony No.5 In B Flat, D.485: 1. Allegro",Schubert: Symphonies Nos.5 & 8 / Dvorák: Symphony No.9 / Schumann: Symphony No.4,Wiener Philharmoniker,1990-01-01,347426,36,0.366,0.97,0.156,0.954,0.2,-17.041,0.0318,107.937,4
4bd0oEaxJni9XLXcobQB4Y,"Alfonso und Estrella, D. 732: Overture, ""Rosamunde""","Schubert, F.: Overtures (Complete), Vol. 2",Franz Schubert,2009-05-26,346733,33,0.325,0.909,0.151,0.824,0.0644,-18.509,0.0388,127.547,4
1BIErb2Vkyllmjjrz651oC,"Die schöne Müllerin, Op. 25, D. 795: No. 19 Der Müller und der Bach",Schubert: Songs without Words,Franz Schubert,1996-01-01,262000,37,0.142,0.987,0.0379,0.783,0.0846,-25.793,0.053,96.118,3
25mDxI046ioWDZZgSF2MYT,"Schubert: String Quintet in C Major, D. 956: II. Adagio",Schubert: Quintet and Lieder,Franz Schubert,2016-04-08,913335,35,0.177,0.905,0.0771,0.581,0.106,-14.749,0.046,144.234,4
4czjSVTWBP3JiEYBA9Guad,Winterreise D.911: Erste Abteilung: Gute Nacht,Schubert: Winterreise D.911,Franz Schubert,2010-03-23,321586,32,0.388,0.992,0.0175,0.000453,0.0635,-28.001,0.0373,109.849,4
0Qw0OjeLJ29Mg9FWbD4z6L,"Violin Sonata in G Minor, Op. 137 No. 3, D. 408: IV. Allegro moderato","Schubert: 3 Violin Sonatas, Op. 137",Franz Schubert,2016-06-10,352600,32,0.492,0.978,0.0666,0.126,0.12,-23.439,0.0419,108.187,4
5Av7oLA9nU8LfbHKVUzNsA,"Die schöne Müllerin, D.795: 1. Das Wandern",Schubert: Die schöne Müllerin,Franz Schubert,2009-01-01,163240,29,0.38,0.99,0.156,0.0688,0.111,-19.358,0.0477,164.618,4
11XWVs8pMcb4B4yVd8nwFp,"Piano Sonata No.15 in C, D.840: 2. Andante",Mitsuko Uchida plays Schubert,Franz Schubert,2004-01-01,662000,0,0.372,0.994,0.011,0.906,0.0968,-30.017,0.049,173.542,4
5Q6P1DQGtytOnMUCyvlBS2,"Symphony No. 2 in B-Flat major, D. 125: II. Andante",Schubert: Symphony No. 1 & 2,Franz Schubert,1980,510533,29,0.287,0.989,0.0413,0.825,0.0755,-23.115,0.0392,112.081,4
66FSkKmgnMet1SQWsd3T6h,"Schubert: Symphony No. 1 in D Major, D. 82: II. Andante","Schubert - Symphonies Nos. 1 & 6 ""Unfinished""",Franz Schubert,1997-07-15,436493,29,0.183,0.987,0.0225,0.823,0.109,-27.452,0.0448,110.855,3
6kjMfRBEqmySWZiqndkzhC,"Introduction and Variations for Flute and Piano in E Minor, D. 802 Op. posth. 160: No. 3, Variation I","Beethoven, Schubert, Weber: Works for Flute and Piano",Emmanuel Pahud,2002,97560,29,0.269,0.989,0.174,0.932,0.453,-19.609,0.0477,100.114,4
7JNYmwkVIElPvOd8KDz5GC,"Die Zauberharfe, D. 644: Overture, ""Rosamunde""","Schubert, F.: Overtures (Complete), Vol. 2",Franz Schubert,2009-05-26,620813,28,0.306,0.904,0.0998,0.861,0.0585,-20.645,0.0414,135.696,4
7ulFzeemDntVFHFQyJIRFB,"Der Gondelfahrer, Op. 28, D.809",Schubert: Male Choruses,Franz Schubert,2000-05-01,183800,29,0.23,0.995,0.0284,0.00881,0.106,-34.486,0.037,155.804,4
4UxYzsmPu7HZ791dBjefLc,"Symphony No. 2 in B-Flat Major, D.125: I. Largo — Allegro vivace",Schubert: Symphony No. 2,Franz Schubert,2017-08-25,613389,28,0.345,0.899,0.162,0.892,0.118,-19.301,0.0363,132.834,4
51Q5dPv2BdGrbmRyhvdfWP,"Auf der Bruck, Op. 93, No. 2, D. 853a",Schubert: Lied Edition 11 - North German Poets,Franz Schubert,2003-03-21,211466,27,0.431,0.988,0.187,0.00117,0.0999,-20.82,0.0573,176.327,4
0LC1ap49AqHamIXUY8ytCN,"Im Frühling, Op. 101, No. 1, D. 882: Im Fruhling, D. 882",Schubert: Lied Edition 11 - North German Poets,Franz Schubert,2003-03-21,277106,27,0.346,0.987,0.027,1.75e-05,0.103,-25.968,0.0535,90.07,4
